rfc_id,discussion_title,discussion_result_comment_id,discussion_input_comment,project
1332,RFC on Articles of Confederation,65467,65468,wikipedia
1333,RfC: Should this article include David Bromwich's allegations from the London Review of Books?,65702,65703,wikipedia
1334,RfC: inconsistency with the planetary system around Sol,65717,65718,wikipedia
1335,RfC: Should there be an infobox?,65739,65740,wikipedia
1336,Should the PPC be included in the infobox?,65796,65797,wikipedia
1337,"RfC: ₹4 lakh or ₹400,000",65904,65905,wikipedia
1338,Request for comment: The need to update [[Wikipedia:Did you know#gen3|Wikipedia:DYK#gen3]],65940,65941,wikipedia
1339,RfC: first paragraph,66229,66230,wikipedia
1340,RfC on listing method of best-selling music artists,66269,66270,wikipedia
1341,Proposed merge of [[Mario Kart 8 Deluxe – Booster Course Pass]] and [[Mario Kart 8 Deluxe]] into [[Mario Kart 8]],66322,66323,wikipedia
1342,"RfC on description of United Kingdom as a ""sovereign country"" in its opening paragraph",66543,66544,wikipedia
1343,RFC - Do reliable sources support the inclusion of circumcision in the [[violence against men]] article?,66646,66647,wikipedia
1344,Request for comments: Lead paragraph,66687,66688,wikipedia
1345,=RfC - Final Selection & Timelines for Implementation=,66813,66814,wikipedia
1346,RfC on Foreign Policy section,66880,66881,wikipedia
1347,RfC: photo in the Cuisine section,66885,66886,wikipedia
1348,Request for comments: Do we need a second box for hooks on the Main Page?,66901,66902,wikipedia
1349,RfC: should RfAs be put on hold automatically?,66940,66941,wikipedia
1350,"RfC: infobox under ""supported by""",67031,67032,wikipedia
1351,RfC: The Telegraph,67036,67037,wikipedia
1352,RfC: The Telegraph,67188,67189,wikipedia
1353,Discussion (The Economist),67340,67341,wikipedia
1354,RFC,67621,67622,wikipedia
1355,"Is ""Rapid Onset Gender Dysphoria"" Pseudoscientific?",67636,67637,wikipedia
1356,RFC: Should a Collage of Images be added to all YEAR IN... pages?,67907,67908,wikipedia
1357,RFC: Should [[Republican efforts to restrict voting following the 2020 presidential election]] be linked in the Voting Rights subsection?,68014,68015,wikipedia
1358,RFC: How should we include allegations of undercounting?,68088,68089,wikipedia
1359,RFC: [[Robbie Coltrane]] inclusion vote (Result: borderline inclusion),68170,68171,wikipedia
1360,RfC on linking to Kiwi Farms,68216,68217,wikipedia
1361,RfC on British English,68398,68399,wikipedia
1362,SashiRolls requests a !ban,68403,68404,wikipedia
1363,RfC on self-published rebuttals/denials,68577,68578,wikipedia
1364,De jure,68614,68615,wikipedia
1365,RfC on links in the lead,68630,68631,wikipedia
1366,RFC on the [[bankruptcy of FTX]] (Result: borderline inclusion),68677,68678,wikipedia
1367,RfC: 9to5Google.com reliability?,68741,68742,wikipedia
1368,RfC on first sentence,69057,69058,wikipedia
1369,Laurence Olivier's marriages in infobox,69272,69273,wikipedia
1370,RFC: Warsaw concentration camp theory,69325,69326,wikipedia
1371,Proposed amendment to basketball guideline,69418,69419,wikipedia
1372,Wikidata:Requests for comment/Inclusion of non-article pages,69570,69570,wikidata
1373,Wikidata:Requests for comment/Which road to take for help pages,69675,69675,wikidata
1374,Wikidata:Requests for comment/Defining administrators,69682,69682,wikidata
1375,Wikidata:Requests for comment/Add links to other Wikimedia projects,69782,69782,wikidata
1376,Wikidata:Requests for comment/How to define a data structure for Wikidata?,69786,69786,wikidata
1377,Wikidata:Requests for comment/Species and genus,69787,69787,wikidata
1378,Wikidata:Requests for comment/Opting out of Global sysops,69795,69795,wikidata
1379,Wikidata:Requests for comment/Inclusion of non-article pages 2,69889,69889,wikidata
1380,Wikidata:Requests for comment/Merge article interwikis and category interwikis,69946,69946,wikidata
1381,Wikidata:Requests for comment/Several datatypes for the same property,69958,69958,wikidata
1382,Wikidata:Requests for comment/Global signature,69968,69968,wikidata
1383,Wikidata:Requests for comment/Sock puppetry,69970,69970,wikidata
1384,Wikidata:Requests for comment/Software statements,69980,69980,wikidata
1385,Wikidata:Requests for comment/Defining bureaucrats,70018,70018,wikidata
1386,Wikidata:Requests for comment/Adopt metawiki policy for translation administrators,70522,70522,wikidata
1387,Wikidata:Requests for comment/Right to vanish,70539,70539,wikidata
1388,Wikidata:Requests for comment/Script to add banners on an item,70545,70545,wikidata
1389,Wikidata:Requests for comment/References and sources,70554,70554,wikidata
1390,Wikidata:Requests for comment/Defining oversighters,70757,70757,wikidata
1391,Wikidata:Requests for comment/Items for user pages,71132,71132,wikidata
1392,Wikidata:Requests for comment/Wikidata:Vandalism,71140,71140,wikidata
1393,Wikidata:Requests for comment/Abusefilter-view-private and abusefilter-log-private for rollbackers,71156,71156,wikidata
1394,Wikidata:Requests for comment/Enable flood flag,71166,71166,wikidata
1395,Wikidata:Requests for comment/Labels and descriptions in language variants,71270,71270,wikidata
1396,Wikidata:Requests for comment/Items for Wikimedia projects besides Wikipedia,71290,71290,wikidata
1397,Wikidata:Requests for comment/Disambiguation pages guidelines,71449,71449,wikidata
1398,Wikidata:Requests for comment/Defining CheckUser,71478,71478,wikidata
1399,Wikidata:Requests for comment/Bureaucrats' role in removal of permissions,71817,71817,wikidata
1400,Wikidata:Requests for comment/Property documentation,71892,71892,wikidata
1401,Wikidata:Requests for comment/Editprotected and Editinterface for Translation Administrators,71897,71897,wikidata
1402,Wikidata:Requests for comment/Exclusion of pages in the file namespace,71953,71953,wikidata
1403,Wikidata:Requests for comment/Place of the property documentation,71973,71973,wikidata
1404,Wikidata:Requests for comment/Time DataType Properties,71988,71988,wikidata
1405,Wikidata:Requests for comment/How to classify items: lots of specific type properties or a few generic ones?,72012,72012,wikidata
1406,Wikidata:Requests for comment/Personal names,72061,72061,wikidata
1407,Wikidata:Requests for comment/Primary sorting property,72102,72102,wikidata
1408,Wikidata:Requests for comment/Sourcing requirements for bots,72229,72229,wikidata
1409,Wikidata:Requests for comment/Image properties: many properties or many qualifiers,72339,72339,wikidata
1410,Wikidata:Requests for comment/Exclusion criteria in Wikipedia namespace,72373,72373,wikidata
1411,Wikidata:Requests for comment/Typing : class ⇄ instance relationship in Wikidata,72400,72400,wikidata
1412,Wikidata:Requests for comment/Property proposal organisation reform to a more Model (or infobox) oriented process,72437,72437,wikidata
1413,Wikidata:Requests for comment/Migrating away from GND main type,72444,72444,wikidata
1414,Wikidata:Requests for comment/Guidelines for RfC process,72620,72620,wikidata
1415,Wikidata:Requests for comment/Geocoordinates on people,72649,72649,wikidata
1416,Wikidata:Requests for comment/Can we reuse anything from DBpedia?,72678,72678,wikidata
1417,Wikidata:Requests for comment/Requests for undeletion,72679,72679,wikidata
1418,"Wikidata:Requests for comment/Restructuring of the ""minor"" user rights",72690,72690,wikidata
1419,Wikidata:Requests for comment/links to wikidata from a template at an arbitrary WMF project page,72884,72884,wikidata
1420,Wikidata:Requests for comment/Dimensions and units for the quantity datatype,72888,72888,wikidata
1421,Wikidata:Requests for comment/Improving handling of labels of deleted entities in archived discussions,72890,72890,wikidata
1422,Wikidata:Requests for comment/Inactive admin,72913,72913,wikidata
1423,Wikidata:Requests for comment/Bot policy,72997,72997,wikidata
1424,Wikidata:Requests for comment/Interwiki links for special pages,73039,73039,wikidata
1425,Wikidata:Requests for comment/Property documentation redux,73152,73152,wikidata
1426,Wikidata:Requests for comment/Interwiki links for subpages,73169,73169,wikidata
1427,Wikidata:Requests for comment/Make Symmetric & Inverse Property addition automatic and bidirectional,73274,73274,wikidata
1428,Wikidata:Requests for comment/DBpedia import process,73281,73281,wikidata
1429,Wikidata:Requests for comment/How to deal with given names and surnames,73285,73285,wikidata
1430,Wikidata:Requests for comment/Administative divisions and populated places,73325,73325,wikidata
1431,Wikidata:Requests for comment/Non-WMF wikis,73336,73336,wikidata
1432,"Wikidata:Requests for comment/Define lists on both ""Wikimedia lists"" and ""Wikimedia categories""",73355,73355,wikidata
1433,"Wikidata:Requests for comment/Organizing statements, sitelinks, and external identifiers",73405,73405,wikidata
1434,Wikidata:Requests for comment/Property: belongs to jurisdiction,73426,73426,wikidata
1435,Wikidata:Requests for comment/Quality is measurable,73439,73439,wikidata
1436,Wikidata:Requests for comment/Clarifying the requirements for property creation,73440,73440,wikidata
1437,"Wikidata:Requests for comment/Refining ""part of""",73564,73564,wikidata
1438,Wikidata:Requests for comment/List of properties,73620,73620,wikidata
1439,Wikidata:Requests for comment/Blocking policy,73632,73632,wikidata
1440,Wikidata:Requests for comment/Sitelinks with fragments,73635,73635,wikidata
1441,Wikidata:Requests for comment/Conflict of Interest,73678,73678,wikidata
1442,Wikidata:Requests for comment/Items for given names,73699,73699,wikidata
1443,Wikidata:Requests for comment/Speedy vs Regular deletion,73705,73705,wikidata
1444,Wikidata:Requests for comment/Reforming administrator inactivity criteria,73748,73748,wikidata
1445,Wikidata:Requests for comment/Guidance needed for proper interwiki linkage,73840,73840,wikidata
1446,"Wikidata:Requests for comment/Review of ""change datatype to monolingual"" actions for some properties",73849,73849,wikidata
1447,Wikidata:Requests for comment/Adopt Help:Classification as an official help page,73858,73858,wikidata
1448,Wikidata:Requests for comment/Opting out of Global sysops 2,73937,73937,wikidata
1449,Wikidata:Requests for comment/Wikidata:Notability overhaul,73979,73979,wikidata
1450,Wikidata:Requests for comment/Datatype identifier,74043,74043,wikidata
1451,Wikidata:Requests for comment/Commons category on Wikimedia category item,74047,74047,wikidata
1452,Wikidata:Requests for comment/Links to redirects with possibilities,74057,74057,wikidata
1453,Wikidata:Requests for comment/Help:Basic membership properties,74063,74063,wikidata
1454,"Wikidata:Requests for comment/Category commons P373 and ""Other sites""",74075,74075,wikidata
1455,Wikidata:Requests for comment/Are colors instance-of or subclass-of color,74108,74108,wikidata
1456,Wikidata:Requests for comment/Derived properties,74152,74152,wikidata
1457,Wikidata:Requests for comment/paintings and wikidata,74155,74155,wikidata
1458,Wikidata:Requests for comment/Improve bot policy for data import and data modification,74156,74156,wikidata
1459,Wikidata:Requests for comment/Duplicating items,74248,74248,wikidata
1460,Wikidata:Requests for comment/Q21205906 and Q15781,74249,74249,wikidata
1461,Wikidata:Requests for comment/DMS datatype,74274,74274,wikidata
1462,Wikidata:Requests for comment/Extinct taxons,74278,74278,wikidata
1463,"Wikidata:Requests for comment/Notability: ""at least one valid sitelink"" to Wikipedia etc",74284,74284,wikidata
1464,Wikidata:Requests for comment/Reforming the property creation process,74285,74285,wikidata
1465,Wikidata:Requests for comment/Reforming the property creation process/fr,74516,74516,wikidata
1466,Wikidata:Requests for comment/Reforming the property creation process/en,74747,74747,wikidata
1467,Wikidata:Requests for comment/Reforming the property creation process/eo,74978,74978,wikidata
1468,Wikidata:Requests for comment/Reforming the property creation process/de,75209,75209,wikidata
1469,Wikidata:Requests for comment/Reforming the property creation process/pl,75440,75440,wikidata
1470,Wikidata:Requests for comment/A Gadget to Restrict the World,75671,75671,wikidata
1471,Wikidata:Requests for comment/Semi-automatic Addition of References to Wikidata Statements,75672,75672,wikidata
1472,Wikidata:Requests for comment/Standards for property proposal discussions,75696,75696,wikidata
1473,Wikidata:Requests for comment/RfP voting eligibility,75809,75809,wikidata
1474,Wikidata:Requests for comment/Verifiability and living persons,75870,75870,wikidata
1475,Wikidata:Requests for comment/Picture of the day,76095,76095,wikidata
1476,Wikidata:Requests for comment/Data quality framework for Wikidata,76114,76114,wikidata
1477,Wikidata:Requests for comment/Winner property for multi-tournament items,76178,76178,wikidata
1478,Wikidata:Requests for comment/Make family member properties gender neutral,76179,76179,wikidata
1479,Wikidata:Requests for comment/Editing descriptions from Wikipedia Android app,76280,76280,wikidata
1480,Wikidata:Requests for comment/How to make new languages enabled on Wikidata,76290,76290,wikidata
1481,Wikidata:Requests for comment/Property talk:P2868,76305,76305,wikidata
1482,Wikidata:Requests for comment/P171,76307,76307,wikidata
1483,Wikidata:Requests for comment/Q189053,76326,76326,wikidata
1484,Wikidata:Requests for comment/Malformed input,76331,76331,wikidata
1485,Wikidata:Requests for comment/Proposed client side disambiguation page,76333,76333,wikidata
1486,Wikidata:Requests for comment/Updating References for External Data,76344,76344,wikidata
1487,Wikidata:Requests for comment/Allow the creation of links to redirects in Wikidata,76350,76350,wikidata
1488,"Wikidata:Requests for comment/How would you state the number of (rooms, restaurants, suites) in a hotel?",76596,76596,wikidata
1489,Wikidata:Requests for comment/Findagrave removed as a source for information,76602,76602,wikidata
1490,"Wikidata:Requests for comment/When multiple sources are cited for a fact, should IMDB be deleted as one of them when used",76674,76674,wikidata
1491,Wikidata:Requests for comment/Property collapsing,76704,76704,wikidata
1492,Wikidata:Requests for comment/Wikidata:Notabilty wording,76708,76708,wikidata
1493,Wikidata:Requests for comment/Association Football Matches,76709,76709,wikidata
1494,Wikidata:Requests for comment/Defining account creators,76716,76716,wikidata
1495,Wikidata:Requests for comment/Privacy and Living People,76751,76751,wikidata
1496,Wikidata:Requests for comment/Sort identifier statements on items that are instances of human,76943,76943,wikidata
1497,"Wikidata:Requests for comment/make ""developer"" and ""programmer"" properties clearer",77009,77009,wikidata
1498,Wikidata:Requests for comment/how to manage software versions,77024,77024,wikidata
1499,Wikidata:Requests for comment/Help:Modelling,77043,77043,wikidata
1500,Wikidata:Requests for comment/Adding short code for cryptocurrencies,77059,77059,wikidata
1501,Wikidata:Requests for comment/1983-01-01 date of birth vs. 1988-00-00 date of birth (both only have a year specified),77063,77063,wikidata
1502,Wikidata:Requests for comment/2018 administrator policy update,77065,77065,wikidata
1503,Wikidata:Requests for comment/Different concepts in a single item,77337,77337,wikidata
1504,Wikidata:Requests for comment/Best practices for statement ranks for disappeared entities,77348,77348,wikidata
1505,Wikidata:Requests for comment/Many surname items had been un merged because of failure to communicate.,77364,77364,wikidata
1506,Wikidata:Requests for comment/How to handle heat treating as a qualifier for material properties ?,77378,77378,wikidata
1507,Wikidata:Requests for comment/semi-protection to prevent vandalism on most used Items,77382,77382,wikidata
1508,Wikidata:Requests for comment/semi-protection to prevent vandalism on most used Items (part 2),77463,77463,wikidata
1509,Wikidata:Requests for comment/Talk pages consultation 2019,77487,77487,wikidata
1510,"Wikidata:Requests for comment/Talk pages consultation 2019, phase 2",77521,77521,wikidata
1511,Wikidata:Requests for comment/Sort identifiers,77547,77547,wikidata
1512,Wikidata:Requests for comment/Disallow merging into newer entity,77626,77626,wikidata
1513,Wikidata:Requests for comment/Alternate disclosure policy,77666,77666,wikidata
1514,Wikidata:Requests for comment/Cleaning up the ontology of anonymous,77695,77695,wikidata
1515,Wikidata:Requests for comment/Adopt Help:SitelinksToRedirects as policy,77757,77757,wikidata
1516,Wikidata:Requests for comment/Frequency of YouTube follower count data,77772,77772,wikidata
1517,Wikidata:Requests for comment/How to avoid to use male form as a generic form in property labels in French?,77796,77796,wikidata
1518,Wikidata:Requests for comment/I want to delete Q111589780.,77843,77843,wikidata
1519,Requests for comment/Netoholic on Simple English Wikipedia,77845,77845,meta.wikimedia
1520,Requests for comment/Board Election 2007,77864,77864,meta.wikimedia
1521,Requests for comment/Ramir on Russian Wikibooks,77912,77912,meta.wikimedia
1522,Requests for comment/-jkb-,77935,77935,meta.wikimedia
1523,Requests for comment/Riadismet sysop flag on Arabic wp,77973,77973,meta.wikimedia
1524,Requests for comment/Problems on ko.wikisource,77979,77979,meta.wikimedia
1525,Requests for comment/Save the Siberian Wikipedia,77990,77990,meta.wikimedia
1526,Requests for comment/Dutch Wikipedia - unblock request,77993,77993,meta.wikimedia
1527,Requests for comment/Sysop abuse on Greek Wikipedia,78036,78036,meta.wikimedia
1528,Requests for comment/Shizhao's use of steward privileges,78089,78089,meta.wikimedia
1529,Requests for comment/Croatian Wikipedia - User:Dalibor Bosits case,78096,78096,meta.wikimedia
1530,Requests for comment/Wikispecies - Use of venacular names,78110,78110,meta.wikimedia
1531,Requests for comment/Mass deletion request on Haitian Wikipedia,78120,78120,meta.wikimedia
1532,Requests for comment/Alsandro on ka wikipedia,78127,78127,meta.wikimedia
1533,Requests for comment/Administrative abuse by User:SergeyJ,78131,78131,meta.wikimedia
1534,Requests for comment/Croatian Wikipedia-misuse of admin tools by User:Kubura,78146,78146,meta.wikimedia
1535,Requests for comment/Remove Founder flag,78287,78287,meta.wikimedia
1536,Requests for comment/Improve Wikiversity,78952,78952,meta.wikimedia
1537,Requests for comment/Ban User:PauloHelene globally,78961,78961,meta.wikimedia
1538,Requests for comment/Lithuanian Wikipedia and Wikibooks,78978,78978,meta.wikimedia
1539,Requests for comment/Global arbitration and dispute resolution,78980,78980,meta.wikimedia
1540,Requests for comment/Public or non-public personal information,78994,78994,meta.wikimedia
1541,Requests for comment/Global banners,79005,79005,meta.wikimedia
1542,Requests for comment/Username locks,79128,79128,meta.wikimedia
1543,Requests for comment/Global requests committee,79131,79131,meta.wikimedia
1544,Requests for comment/User:Ottava Rima,79165,79165,meta.wikimedia
1545,"Requests for comment/""Simpsons Roasting on an Open Fire"" on Hebrew Wikipedia",79279,79279,meta.wikimedia
1546,Requests for comment/Armenian Wikipedia tolerance,79287,79287,meta.wikimedia
1547,Requests for comment/User:Cekli829,79322,79322,meta.wikimedia
1548,Requests for comment/Blocking for Anecdote,79329,79329,meta.wikimedia
1549,Requests for comment/Vibhijain and Mayur,79333,79333,meta.wikimedia
1550,Requests for comment/Global ban for Poetlister,79372,79372,meta.wikimedia
1551,Requests for comment/recheck User Brox and Tik-Kon in WP LT,79451,79451,meta.wikimedia
1552,Requests for comment/Stewards' question: How to make your Wikimedian life easier?,79453,79453,meta.wikimedia
1553,Requests for comment/Wikimedia Commons interwiki prefix,79535,79535,meta.wikimedia
1554,Requests for comment/User:Fry1989,79847,79847,meta.wikimedia
1555,Requests for comment/Enable Narayam on Meta Wiki,79866,79866,meta.wikimedia
1556,"Requests for comment/Sindhi Wikipedia, a house of problems",79870,79870,meta.wikimedia
1557,Requests for comment/Meta-wiki requests for comment on users/it,79881,79881,meta.wikimedia
1558,Requests for comment/Userrights on Hindi Wikipedia,79888,79888,meta.wikimedia
1559,Requests for comment/Tatar Wikipedia - Unnecessary tip for anonymous users,79956,79956,meta.wikimedia
1560,Requests for comment/Disable local uploads on smaller wikis,79962,79962,meta.wikimedia
1561,Requests for comment/Spanish Wikisource needs help,80165,80165,meta.wikimedia
1562,Requests for comment/Travel Guide,80169,80169,meta.wikimedia
1563,Requests for comment/Wiki mobbing on de.wikipedia,80924,80924,meta.wikimedia
1564,Requests for comment/Transwiki on zh wikimedia,80996,80996,meta.wikimedia
1565,Request for comment/Legal Fees Assistance Program/en,81005,81005,meta.wikimedia
1566,Request for comment/Legal Fees Assistance Program/es,81006,81006,meta.wikimedia
1567,Request for comment/Legal Fees Assistance Program/it,81007,81007,meta.wikimedia
1568,Request for comment/Legal Fees Assistance Program/ru,81008,81008,meta.wikimedia
1569,Request for comment/Legal Fees Assistance Program/ar,81009,81009,meta.wikimedia
1570,Requests for comment/Sysop abuse on the Zazaki Wikipedia,81010,81010,meta.wikimedia
1571,Requests for comment/Global usurpation policy,81043,81043,meta.wikimedia
1572,"Requests for comment/Harassement, intimidation and WP's rules infringements and abuse by French WP's administrator JPS68 and others",81049,81049,meta.wikimedia
1573,Requests for comment/Activity levels of advanced administrative rights holders,81061,81061,meta.wikimedia
1574,Requests for comment/Stewards ignore - Don't override consensus,81411,81411,meta.wikimedia
1575,Requests for comment/Protection of Users in the Wikis against Abuses and Mobbing,81416,81416,meta.wikimedia
1576,Requests for comment/Sysop (Fastily) abuse on Commons,81417,81417,meta.wikimedia
1577,Requests for comment/Global ban for Ottava Rima,81420,81420,meta.wikimedia
1578,Requests for comment/2013 issues on Croatian Wikipedia/Evidence/Conduct,81502,81502,meta.wikimedia
1579,Requests for comment/Creation of a Global Wikimedia Commons,81847,81847,meta.wikimedia
1580,Requests for comment/Cross-wiki discrimination,81916,81916,meta.wikimedia
1581,Requests for comment/Global sysops on Fiji Hindi Wikipedia,81924,81924,meta.wikimedia
1582,Requests for comment/Scores for Wikisource,81935,81935,meta.wikimedia
1583,Requests for comment/Distinguishing Wikimedia Foundation staff accounts for official actions and personal use,81943,81943,meta.wikimedia
1584,Requests for comment/Superprotect rights,82006,82006,meta.wikimedia
1585,Requests for comment/Privacy violation by TBloemink and JurgenNL,82307,82307,meta.wikimedia
1586,Requests for comment/Inactive Global bot accounts,82336,82336,meta.wikimedia
1587,Requests for comment/Global AbuseFilter,82357,82357,meta.wikimedia
1588,Requests for comment/Censorship in Kazakh Wikipedia,82397,82397,meta.wikimedia
1589,Requests for comment/Closure of old RFCs,82411,82411,meta.wikimedia
1590,Requests for comment/Retrofitting hanja to Korean wikis as footnotes,82426,82426,meta.wikimedia
1591,Requests for comment/Confirmation of stewards,82432,82432,meta.wikimedia
1592,Requests for comment/Confirmation of stewards/en,82434,82434,meta.wikimedia
1593,Requests for comment/Confirmation of stewards/hi,82436,82436,meta.wikimedia
1594,Requests for comment/Confirmation of stewards/es,82438,82438,meta.wikimedia
1595,Requests for comment/Confirmation of stewards/cs,82440,82440,meta.wikimedia
1596,Requests for comment/Confirmation of stewards/uk,82442,82442,meta.wikimedia
1597,Requests for comment/Confirmation of stewards/ru,82444,82444,meta.wikimedia
1598,Requests for comment/Sysop (Diego Grez) abuse on Scots Wikipedia,82446,82446,meta.wikimedia
1599,Requests for comment/cs.wikisource admins,82450,82450,meta.wikimedia
1600,Requests for comment/Global block for Orange ranges (2015),82486,82486,meta.wikimedia
1601,"Requests for comment/Is their a failuer of wikimedia movement and wikipedia culture to take native american cultures and people in confidance? if so, then why ?",82496,82496,meta.wikimedia
1602,Requests for comment/Password policy for users with certain advanced permissions,82501,82501,meta.wikimedia
1603,Requests for comment/Password policy for users with certain advanced permissions/es,82503,82503,meta.wikimedia
1604,Requests for comment/Password policy for users with certain advanced permissions/pt-br,82505,82505,meta.wikimedia
1605,Requests for comment/Password policy for users with certain advanced permissions/ja,82506,82506,meta.wikimedia
1606,Requests for comment/Password policy for users with certain advanced permissions/vi,82508,82508,meta.wikimedia
1607,Requests for comment/Password policy for users with certain advanced permissions/fi,82509,82509,meta.wikimedia
1608,Requests for comment/Global ban request for Messina,82511,82511,meta.wikimedia
1609,Requests for comment/Password policy for users with certain advanced permissions/he,82747,82747,meta.wikimedia
1610,Requests for comment/Block request for BAICAN XXX at ro.wikinews,82749,82749,meta.wikimedia
1611,Requests for comment/Inactive Global rollback users,82779,82779,meta.wikimedia
1612,Requests for comment/Aguzer block on the Turkish Wikipedia,82805,82805,meta.wikimedia
1613,Requests for comment/Indefinite block the user:6AND5 in the armenian Wikipedia,82807,82807,meta.wikimedia
1614,Requests for comment/Change of new project process,82815,82815,meta.wikimedia
1615,Requests for comment/Global ban for WayneRay,82840,82840,meta.wikimedia
1616,Requests for comment/Set SourceEditor as a default Editor on small wiki,82896,82896,meta.wikimedia
1617,Requests for comment/Sysop (Xoser) inactive on the Zazaki Wikipedia,82900,82900,meta.wikimedia
1618,Requests for comment/Designated space for editors to give and seek advice about topic bans and other sanctions,82903,82903,meta.wikimedia
1619,Requests for comment/Local group of abusefilter helpers,82998,82998,meta.wikimedia
1620,Requests for comment/Global ban for user Marrovi,83021,83021,meta.wikimedia
1621,Requests for comment/Move the WMF and Servers to Iceland,83086,83086,meta.wikimedia
1622,Requests for comment/Swedish Wikipedia blocking policy violation and Administrator abuse,83103,83103,meta.wikimedia
1623,Request for comment/Displaying LTR citations on RTL wikis/en,83137,83137,meta.wikimedia
1624,Request for comment/Displaying LTR citations on RTL wikis/he,83147,83147,meta.wikimedia
1625,Request for comment/Displaying LTR citations on RTL wikis/ar,83157,83157,meta.wikimedia
1626,Requests for comment/Preclude Cekli829 from running in some future steward elections,83167,83167,meta.wikimedia
1627,Requests for comment/Global ban for Yahadzija,83184,83184,meta.wikimedia
1628,Requests for comment/Global centralnotice for the blockade of the Turkish government,83210,83210,meta.wikimedia
1629,Requests for comment/Global ban request for Eeeeeewtw,83278,83278,meta.wikimedia
1630,Requests for comment/The incitement of hatred in Russian Wikipedia towards Falun Gong,83282,83282,meta.wikimedia
1631,Requests for comment/Global ban for PokestarFan,83288,83288,meta.wikimedia
1632,Requests for comment/Compliance with web standards and recommendations,83305,83305,meta.wikimedia
1633,Requests for comment/Interlinking of accounts involved with paid editing to decrease impersonation/en,83308,83308,meta.wikimedia
1634,Requests for comment/Interlinking of accounts involved with paid editing to decrease impersonation/ru,83309,83309,meta.wikimedia
1635,Requests for comment/Interlinking of accounts involved with paid editing to decrease impersonation/ja,83310,83310,meta.wikimedia
1636,Requests for comment/Ongoing issues at Chinese Wikipedia/Previous discussion,83311,83311,meta.wikimedia
1637,Requests for comment/Admin abuses at Vietnamese Wikipedia,83360,83360,meta.wikimedia
1638,Requests for comment/Global ban of INeverCry 2,83361,83361,meta.wikimedia
1639,Requests for comment/Right changes for global OTRS members by OTRS admins,83554,83554,meta.wikimedia
1640,Requests for comment/Unblock BukhariSaeed on English Wikipedia,83574,83574,meta.wikimedia
1641,Requests for comment/Sysop abuse in Azerbaijani Wikipedia,83587,83587,meta.wikimedia
1642,Requests for comment/Grant editcontentmodel right to interface editor,83601,83601,meta.wikimedia
1643,Requests for comment/Global ban for 2018년,83608,83608,meta.wikimedia
1644,Requests for comment/Global bans and individual project autonomy,83614,83614,meta.wikimedia
1645,Requests for comment/Chinese Wikipedia Administrators and Bureaucrats massive abuse,83628,83628,meta.wikimedia
1646,Requests for comment/Chinese Wikipedia Administrators and Bureaucrats massive abuse/While we are talking User:AT is still doing it,83653,83653,meta.wikimedia
1647,Requests for comment/Global lock of Simon 1996,83656,83656,meta.wikimedia
1648,Requests for comment/A new global lock reason,83701,83701,meta.wikimedia
1649,Requests for comment/Racism at Azerbaijani Wikipedia,83707,83707,meta.wikimedia
1650,Requests for comment/Persian wikipedia: censorship over political userboxes,83716,83716,meta.wikimedia
1651,Requests for comment/Global ban for Til Eulenspiegel,83731,83731,meta.wikimedia
1652,Requests for comment/Rename nah.wikipedia to nci.wikipedia,83954,83954,meta.wikimedia
1653,Requests for comment/Global ban for Meister und Margarita,84006,84006,meta.wikimedia
1654,Requests for comment/Include interface administrators for AAR,84185,84185,meta.wikimedia
1655,Requests for comment/Default import sources,84229,84229,meta.wikimedia
1656,Requests for comment/Interlinking of accounts involved with paid editing to decrease impersonation/eo,84239,84239,meta.wikimedia
1657,Requests for comment/Global ban for LocoWiki,84240,84240,meta.wikimedia
1658,Requests for comment/Do something about svwiki,84253,84253,meta.wikimedia
1659,Requests for comment/Global ban for Eric abiog,84296,84296,meta.wikimedia
1660,Requests for comment/Allow all users to use 2FA,84400,84400,meta.wikimedia
1661,Requests for comment/Global ban of James Salsman,84402,84402,meta.wikimedia
1662,Requests for comment/Revoke A's global renamer permission,84490,84490,meta.wikimedia
1663,Requests for comment/Safe operation in Vietnamese Wikipedia may be in danger,84528,84528,meta.wikimedia
1664,Requests for comment/The Hebrew Wikipedia block policy,84541,84541,meta.wikimedia
1665,Requests for comment/Conflict in Russian Wikibooks,84550,84550,meta.wikimedia
1666,Requests for comment/Ongoing issues at Chinese Wikipedia - Resorting to legal threats and the personal safety of HongKong Wikipedians,84561,84561,meta.wikimedia
1667,Requests for comment/Wikimedia Enterprise/en,84571,84571,meta.wikimedia
1668,Requests for comment/Wikimedia Enterprise/fr,84630,84630,meta.wikimedia
1669,Requests for comment/Wikimedia Enterprise/ar,84689,84689,meta.wikimedia
1670,Requests for comment/No username when titling any RFC,84748,84748,meta.wikimedia
1671,Requests for comment/Arabic Wikipedia admins violate policies,84783,84783,meta.wikimedia
1672,Requests for comment/Global ban for Musée Annam,84785,84785,meta.wikimedia
1673,Requests for comment/A bureaucrat which supports a troll in the Hebrew Wikipedia,84903,84903,meta.wikimedia
1674,Requests for comment/Global ban for Niveles and socks,84904,84904,meta.wikimedia
1675,Requests for comment/Wikimedia Enterprise/ko,84949,84949,meta.wikimedia
1676,Requests for comment/Improve WMF collaboration with social media sites,85008,85008,meta.wikimedia
1677,Requests for comment/Revoking Metaverse's global rename permission,85014,85014,meta.wikimedia
